playerID,yearID,teamID,G,AB,R,H,Doubles,Triples,HR,RBI,SB,SO,Walks HBP,AVG,OBP,SLG,OPS
trumbma01,2011,LAA,149,539,65,137,31,1,29,87,9,120,36,0.254,0.321,0.477,0.798
quentca01,2011,CHA,118,421,53,107,31,0,24,77,1,84,57,0.254,0.390,0.499,0.888
soriaal01,2013,CHN,93,362,47,92,24,1,17,51,10,89,20,0.254,0.309,0.467,0.776
canhama01,2015,OAK,124,441,61,112,22,3,16,70,7,96,41,0.254,0.347,0.426,0.773
cozarza01,2013,CIN,151,567,74,144,30,3,12,63,0,102,30,0.254,0.307,0.381,0.688
heywaja01,2013,ATL,104,382,67,97,22,1,14,38,2,73,57,0.254,0.403,0.427,0.830
ariasjo01,2014,SFN,107,193,18,49,9,0,0,15,1,23,10,0.254,0.306,0.301,0.606
sanchga01,2013,PIT,136,264,29,67,18,0,7,36,1,51,49,0.254,0.439,0.402,0.841
heisech01,2010,CIN,97,201,33,51,10,1,8,21,1,57,23,0.254,0.368,0.433,0.801
plouftr01,2013,MIN,129,477,44,121,22,1,14,52,2,112,41,0.254,0.340,0.392,0.732
escobal02,2011,KCA,158,548,69,139,21,8,4,46,26,73,30,0.254,0.308,0.343,0.651
barneda01,2012,CHN,156,548,73,139,26,4,7,44,6,58,37,0.254,0.321,0.354,0.675
gosean01,2015,DET,140,485,73,123,24,8,5,26,23,145,48,0.254,0.353,0.367,0.720
joycema01,2014,TBA,140,418,51,106,23,2,9,52,2,111,70,0.254,0.421,0.383,0.804
morgany01,2010,WAS,136,509,60,129,17,7,0,24,34,88,51,0.253,0.354,0.314,0.668
desmoia01,2011,WAS,154,584,65,148,27,5,8,49,25,139,41,0.253,0.324,0.358,0.682
drewst01,2013,BOS,124,442,57,112,29,8,13,67,6,124,58,0.253,0.385,0.443,0.828
donalja01,2010,CLE,88,296,39,75,19,3,4,24,5,70,27,0.253,0.345,0.378,0.723
longoev01,2014,TBA,162,624,83,158,26,1,22,91,5,133,77,0.253,0.377,0.404,0.780
howarry01,2011,PHI,152,557,81,141,30,1,33,116,1,172,98,0.253,0.429,0.488,0.917
robinsh01,2012,SLN,102,166,20,42,8,0,3,16,1,32,16,0.253,0.349,0.355,0.705
abreubo01,2011,LAA,142,502,54,127,30,1,8,60,21,113,84,0.253,0.420,0.365,0.785
kubelja01,2012,ARI,141,506,75,128,30,4,30,90,1,151,66,0.253,0.383,0.506,0.889
keppije01,2013,CHA,117,423,38,107,13,1,4,40,0,41,21,0.253,0.303,0.317,0.619
tollest01,2014,TOR,109,170,21,43,7,2,3,16,3,49,14,0.253,0.335,0.371,0.706
dudalu01,2014,NYN,153,514,74,130,27,0,30,92,3,135,86,0.253,0.420,0.481,0.901
penabr01,2014,CIN,115,348,23,88,18,1,5,26,2,42,22,0.253,0.316,0.353,0.670
aybarer01,2010,LAA,138,534,69,135,18,4,5,29,22,81,43,0.253,0.333,0.330,0.663
castiru01,2015,BOS,80,273,35,69,10,2,5,29,4,54,14,0.253,0.304,0.359,0.663
smithse01,2013,OAK,117,368,49,93,27,0,8,40,0,94,46,0.253,0.378,0.391,0.769
escobyu01,2012,TOR,145,558,58,141,22,1,9,51,5,70,40,0.253,0.324,0.344,0.668
michaja01,2010,HOU,106,186,23,47,14,1,8,26,0,29,17,0.253,0.344,0.468,0.812
ackledu01,2013,SEA,113,384,40,97,18,2,4,31,2,72,39,0.253,0.354,0.341,0.695
rossco01,2014,ARI,83,202,15,51,8,0,2,15,0,44,16,0.252,0.332,0.322,0.653
santaca01,2012,CLE,143,507,72,128,27,2,18,76,3,101,98,0.252,0.446,0.420,0.866
lowrije01,2011,BOS,88,309,40,78,14,4,6,36,1,60,27,0.252,0.340,0.382,0.722
riverju01,2010,LAA,124,416,53,105,20,0,15,52,2,58,41,0.252,0.351,0.409,0.760
jennide01,2013,TBA,139,527,82,133,31,6,14,54,20,115,67,0.252,0.380,0.414,0.793
patteco01,2011,TOR,89,317,44,80,16,3,6,33,13,65,17,0.252,0.306,0.379,0.685
drewst01,2011,ARI,86,321,44,81,21,5,5,45,4,74,31,0.252,0.349,0.396,0.745
beckhgo01,2010,CHA,131,444,58,112,25,2,9,49,4,92,44,0.252,0.351,0.378,0.730
gregodi01,2013,ARI,103,357,47,90,16,3,7,28,0,65,48,0.252,0.387,0.373,0.759
avilemi01,2013,CLE,124,361,54,91,15,0,9,46,8,41,18,0.252,0.302,0.368,0.670
barnhtu01,2015,CIN,81,242,23,61,9,0,3,18,0,45,32,0.252,0.384,0.326,0.711
ruizca01,2014,PHI,110,381,43,96,25,1,6,31,4,60,59,0.252,0.407,0.370,0.777
infanom01,2014,KCA,135,528,50,133,21,3,6,66,9,68,38,0.252,0.324,0.337,0.661
ascheco01,2014,PHI,121,397,43,100,25,0,10,46,0,102,37,0.252,0.345,0.390,0.736
betanyu01,2011,MIL,152,556,51,140,27,3,13,68,4,63,21,0.252,0.290,0.381,0.671
bruceja01,2012,CIN,155,560,89,141,35,5,34,99,9,155,77,0.252,0.389,0.514,0.904
nieuwki01,2012,NYN,91,282,40,71,12,1,7,28,4,98,27,0.252,0.348,0.376,0.723
riverre01,2014,SDN,103,294,27,74,18,1,11,44,0,76,33,0.252,0.364,0.432,0.796
callaal01,2013,LAA,86,294,32,74,13,0,5,36,0,22,36,0.252,0.374,0.347,0.721
rolliji01,2013,PHI,160,600,65,151,36,2,6,39,22,93,66,0.252,0.362,0.348,0.710
callaal01,2012,LAA,138,457,55,115,20,0,10,53,4,59,57,0.252,0.376,0.361,0.737
iannech01,2014,LAA,108,306,41,77,22,0,7,43,3,91,65,0.252,0.464,0.392,0.856
solando01,2014,MIA,111,310,26,78,11,1,3,28,1,61,22,0.252,0.323,0.323,0.645
youngch04,2015,NYA,140,318,53,80,20,1,14,42,3,73,35,0.252,0.362,0.453,0.814
mastrda01,2012,MIN,77,163,22,41,3,2,3,17,21,45,19,0.252,0.368,0.350,0.718
matsuhi01,2011,OAK,141,517,58,130,28,0,12,72,1,84,60,0.251,0.368,0.375,0.743
schiena01,2012,SFN,77,175,15,44,4,5,5,16,3,36,21,0.251,0.371,0.417,0.789
younger03,2013,NYN,91,374,48,94,18,4,1,26,38,67,38,0.251,0.353,0.329,0.682
johnsch05,2011,HOU,107,378,32,95,21,3,7,42,2,97,26,0.251,0.320,0.378,0.698
doumiry01,2010,PIT,124,406,42,102,22,1,13,45,1,87,53,0.251,0.382,0.406,0.788
sweenry01,2014,CHN,77,207,22,52,9,0,3,20,0,33,18,0.251,0.338,0.338,0.676
leede02,2010,CHN,109,418,63,105,21,0,16,56,1,101,55,0.251,0.383,0.416,0.799
dirksan01,2011,DET,78,219,34,55,13,0,7,28,5,36,15,0.251,0.320,0.406,0.726
crowetr01,2010,CLE,122,442,48,111,24,3,2,36,20,73,33,0.251,0.326,0.333,0.658
schiena01,2013,CHN,137,462,56,116,32,3,21,68,6,94,38,0.251,0.333,0.470,0.803
walkene01,2013,PIT,133,478,62,120,24,4,16,53,1,85,69,0.251,0.395,0.418,0.814
barnebr02,2015,COL,106,255,30,64,13,2,2,17,4,67,27,0.251,0.357,0.341,0.698
florewi01,2014,NYN,78,259,28,65,13,1,6,29,1,31,15,0.251,0.309,0.378,0.687
butlebi03,2015,OAK,151,538,63,135,28,1,15,65,0,101,63,0.251,0.368,0.390,0.758
uptonju01,2015,SDN,150,542,85,136,26,3,26,81,19,159,77,0.251,0.393,0.454,0.847
renteed01,2011,CIN,96,299,34,75,14,0,5,36,4,65,25,0.251,0.334,0.348,0.682
lasteto01,2014,ATL,93,319,22,80,16,1,1,31,2,40,39,0.251,0.373,0.317,0.690
rodrise01,2010,TBA,118,343,53,86,19,2,9,40,13,97,30,0.251,0.338,0.397,0.735
arciaos01,2013,MIN,97,351,34,88,17,2,14,43,1,117,27,0.251,0.328,0.430,0.758
cainlo01,2013,KCA,115,399,54,100,21,3,4,46,14,90,39,0.251,0.348,0.348,0.697
teixema01,2012,NYA,123,451,66,113,27,1,24,84,2,83,62,0.251,0.388,0.475,0.863
lindad01,2011,TOR,125,499,56,125,16,0,26,87,1,107,39,0.251,0.329,0.439,0.768
norride01,2015,SDN,147,515,65,129,33,2,14,62,4,131,42,0.250,0.332,0.404,0.736
rodrial01,2015,NYA,151,523,83,131,22,1,33,86,4,145,95,0.250,0.432,0.486,0.918
bautijo02,2015,TOR,153,543,108,136,29,3,40,114,8,106,117,0.250,0.466,0.536,1.002
hamilbi02,2014,CIN,152,563,72,141,25,8,6,48,56,117,35,0.250,0.313,0.355,0.668
rolliji01,2012,PHI,156,632,102,158,33,5,23,68,30,96,64,0.250,0.351,0.427,0.778
pennicl01,2010,OAK,156,508,64,127,26,8,6,46,29,96,53,0.250,0.354,0.368,0.722
jonesja06,2014,SEA,108,312,46,78,9,5,0,9,27,67,12,0.250,0.288,0.311,0.599
dysonja01,2015,KCA,90,200,31,50,8,6,2,18,26,37,18,0.250,0.340,0.380,0.720
fowlede01,2015,CHN,156,596,102,149,29,8,17,46,20,154,90,0.250,0.401,0.411,0.812
avilemi01,2012,BOS,136,512,57,128,28,0,13,60,14,77,25,0.250,0.299,0.381,0.680
coghlch01,2015,CHN,148,440,64,110,25,6,16,41,11,94,67,0.250,0.402,0.443,0.845
headlch01,2013,SDN,141,520,59,130,35,2,13,50,8,142,85,0.250,0.413,0.400,0.813
roberry01,2012,ARI,83,252,28,63,9,0,6,34,6,45,23,0.250,0.341,0.357,0.698
robinsh01,2015,MIN,83,180,28,45,7,3,0,16,6,29,13,0.250,0.322,0.322,0.644
conrabr01,2010,ATL,103,156,31,39,11,1,8,33,5,45,17,0.250,0.359,0.487,0.846
hamiljo03,2013,LAA,151,576,73,144,32,5,21,79,4,158,55,0.250,0.345,0.432,0.778
cowgico01,2014,LAA,106,260,37,65,10,1,5,21,4,74,31,0.250,0.369,0.354,0.723
torrean02,2013,SFN,103,272,33,68,17,1,2,21,4,61,23,0.250,0.335,0.342,0.676
diazma02,2010,ATL,84,224,27,56,17,2,7,31,3,44,20,0.250,0.339,0.438,0.777
dejesda01,2013,CHN,84,284,39,71,19,3,6,27,3,55,34,0.250,0.370,0.401,0.771
goinsry01,2015,TOR,128,376,52,94,16,4,5,45,2,83,40,0.250,0.356,0.354,0.710
nixla01,2011,WAS,124,324,38,81,15,1,16,44,2,82,26,0.250,0.330,0.451,0.781
hannaja01,2011,CLE,110,320,38,80,16,2,8,40,2,80,40,0.250,0.375,0.388,0.763
martijd02,2013,HOU,86,296,24,74,17,0,7,36,2,82,10,0.250,0.284,0.378,0.662
perezca02,2015,LAA,86,260,20,65,13,0,4,21,2,49,19,0.250,0.323,0.346,0.669
counscr01,2010,MIL,102,204,16,51,8,0,2,21,1,29,22,0.250,0.358,0.319,0.676
stantmi03,2013,MIA,116,425,62,106,26,0,24,62,1,140,83,0.249,0.445,0.480,0.925
cedenro02,2011,PIT,128,413,43,103,25,3,2,32,2,93,37,0.249,0.339,0.339,0.678
ramirha01,2015,BOS,105,401,59,100,12,1,19,53,6,71,27,0.249,0.317,0.426,0.743
heltoto01,2013,COL,124,397,41,99,22,1,15,61,0,87,41,0.249,0.353,0.423,0.776
solando01,2013,MIA,102,361,33,90,13,1,3,34,3,57,33,0.249,0.341,0.316,0.657
ethiean01,2014,LAN,130,341,29,85,17,6,4,42,2,74,40,0.249,0.367,0.370,0.736
jacksco01,2011,OAK,102,333,30,83,17,1,4,38,3,50,33,0.249,0.348,0.342,0.691
sizemsc01,2011,OAK,93,305,42,76,21,1,11,52,4,93,45,0.249,0.397,0.433,0.830
kempma01,2010,LAN,162,602,82,150,25,6,28,89,19,170,61,0.249,0.350,0.450,0.801
lobatjo01,2013,TBA,100,277,38,69,15,2,7,32,0,65,30,0.249,0.357,0.394,0.751
valdewi01,2011,PHI,99,273,39,68,14,4,1,30,3,41,21,0.249,0.326,0.341,0.667
hundlni01,2010,SDN,85,273,33,68,18,2,8,43,0,66,26,0.249,0.344,0.418,0.762
roberbr01,2013,BAL,77,265,33,66,12,1,8,39,3,44,27,0.249,0.351,0.392,0.743
wietema01,2012,BAL,144,526,67,131,27,1,23,83,3,112,68,0.249,0.378,0.435,0.814
kubelja01,2010,MIN,143,518,68,129,23,3,21,92,0,116,64,0.249,0.373,0.427,0.799
lowrije01,2014,OAK,136,502,59,125,29,3,6,50,0,79,61,0.249,0.371,0.355,0.725
gyorkje01,2013,SDN,125,486,62,121,26,0,23,63,1,123,38,0.249,0.327,0.444,0.772
roberry01,2011,ARI,143,482,86,120,25,2,19,65,18,98,70,0.249,0.394,0.427,0.822
lugoju01,2010,BAL,93,241,26,60,4,2,0,20,5,50,17,0.249,0.320,0.282,0.602
orlanpa01,2015,KCA,86,241,31,60,14,6,7,27,3,53,7,0.249,0.278,0.444,0.722
valbulu01,2014,CHN,149,478,68,119,33,4,16,51,1,113,71,0.249,0.397,0.435,0.833
congeha01,2013,LAA,92,233,23,58,13,1,7,21,0,61,23,0.249,0.348,0.403,0.751
wietema01,2010,BAL,130,446,37,111,22,1,11,55,0,94,56,0.249,0.374,0.377,0.751
wongko01,2014,SLN,113,402,52,100,14,3,12,42,20,71,28,0.249,0.318,0.388,0.706
jacksau01,2011,DET,153,591,90,147,22,11,10,45,22,181,63,0.249,0.355,0.374,0.729
ramiral03,2015,CHA,154,583,54,145,33,0,10,62,17,68,34,0.249,0.307,0.357,0.664
zimmery01,2015,WAS,95,346,43,86,25,1,16,73,1,79,34,0.249,0.347,0.465,0.812
kennead01,2010,WAS,135,342,43,85,16,1,3,31,14,44,43,0.249,0.374,0.327,0.702
crawfbr01,2013,SFN,149,499,52,124,24,3,9,43,1,96,53,0.248,0.355,0.363,0.717
crawfbr01,2012,SFN,143,435,44,108,26,3,4,45,1,95,42,0.248,0.345,0.349,0.694
napolmi01,2014,BOS,119,415,49,103,20,0,17,55,3,133,85,0.248,0.453,0.419,0.872
smithse01,2015,SEA,136,395,54,98,31,5,12,42,0,99,55,0.248,0.387,0.443,0.830
posadjo01,2010,NYA,120,383,49,95,23,1,18,57,3,99,69,0.248,0.428,0.454,0.883
dejesda01,2014,TBA,83,238,24,59,15,2,6,19,0,43,36,0.248,0.399,0.403,0.803
teixema01,2011,NYA,156,589,90,146,26,1,39,111,4,110,90,0.248,0.401,0.494,0.895
wiggity01,2010,BAL,154,581,63,144,29,1,22,76,0,116,61,0.248,0.353,0.415,0.768
montemi01,2015,CHN,113,347,36,86,11,0,15,53,1,103,58,0.248,0.415,0.409,0.824
martiru01,2010,LAN,97,331,45,82,13,0,5,26,6,61,59,0.248,0.426,0.332,0.758
ryanbr01,2011,SEA,123,436,51,108,19,3,3,39,13,87,44,0.248,0.349,0.326,0.674
uribeju01,2010,SFN,148,521,64,129,24,2,24,85,1,92,55,0.248,0.353,0.440,0.793
nadyxa01,2011,ARI,82,206,26,51,11,0,4,35,2,46,14,0.248,0.316,0.359,0.675
blakeca01,2010,LAN,146,509,56,126,28,1,17,64,0,138,59,0.248,0.363,0.407,0.770
simmoan01,2013,ATL,157,606,76,150,27,6,17,59,6,55,44,0.248,0.320,0.396,0.716
younger03,2011,COL,77,198,34,49,4,3,0,10,27,38,29,0.247,0.394,0.298,0.692
espinda01,2012,WAS,160,594,82,147,37,2,17,56,20,189,63,0.247,0.354,0.402,0.756
daviskh01,2015,MIL,121,392,54,97,16,2,27,66,6,122,46,0.247,0.365,0.505,0.870
gomezca01,2010,MIL,97,291,38,72,11,3,5,24,18,72,22,0.247,0.323,0.357,0.680
doumiry01,2013,MIN,135,485,49,120,28,1,14,55,1,99,53,0.247,0.357,0.396,0.753
guzmaje01,2012,SDN,120,287,32,71,18,2,9,48,3,71,34,0.247,0.366,0.418,0.784
jonesan01,2011,NYA,77,190,27,47,8,0,13,33,0,62,32,0.247,0.416,0.495,0.911
sogarer01,2015,OAK,120,372,40,92,12,3,1,37,6,50,26,0.247,0.317,0.304,0.621
ramirar01,2015,MIL,81,279,25,69,18,0,11,42,1,42,23,0.247,0.330,0.430,0.760
gonzaal03,2010,WAS,114,186,19,46,8,1,0,5,0,30,8,0.247,0.290,0.301,0.591
reimono01,2011,BAL,87,267,40,66,10,3,13,45,7,57,35,0.247,0.378,0.453,0.831
laporma01,2011,CLE,107,352,34,87,23,1,11,53,1,87,29,0.247,0.330,0.412,0.741
loughda01,2014,BAL,112,174,31,43,6,3,4,16,8,33,16,0.247,0.339,0.385,0.724
avilemi01,2014,CLE,113,344,38,85,16,1,5,39,14,49,14,0.247,0.288,0.343,0.631
hallbi03,2010,BOS,120,344,44,85,16,1,18,46,9,104,35,0.247,0.349,0.456,0.805
ingebr01,2010,DET,144,514,47,127,28,5,13,70,4,134,63,0.247,0.370,0.397,0.767
gyorkje01,2015,SDN,128,421,34,104,15,0,16,57,0,107,33,0.247,0.325,0.397,0.722
kouzmke01,2010,OAK,143,551,59,136,32,1,16,71,2,96,32,0.247,0.305,0.396,0.701
gomesjo01,2013,BOS,116,312,49,77,17,0,13,52,1,89,52,0.247,0.413,0.426,0.840
grandcu01,2010,NYA,136,466,76,115,17,7,24,67,12,116,58,0.247,0.371,0.468,0.839
pierrju01,2013,MIA,113,308,36,76,11,2,1,8,23,27,16,0.247,0.299,0.305,0.604
schafjo02,2013,ATL,94,231,32,57,8,3,3,21,22,73,31,0.247,0.381,0.346,0.727
morrilo01,2011,FLO,123,462,54,114,25,4,23,72,2,99,62,0.247,0.381,0.468,0.848
jonesga02,2010,PIT,158,592,64,146,34,1,21,86,7,123,56,0.247,0.341,0.414,0.755
saundmi01,2012,SEA,139,507,71,125,31,3,19,57,21,132,44,0.247,0.333,0.432,0.765
ramirha01,2012,MIA,93,353,49,87,18,2,14,48,14,72,41,0.246,0.363,0.428,0.790
valenda01,2011,MIN,154,564,63,139,28,2,15,72,2,102,42,0.246,0.321,0.383,0.704
crawfbr01,2014,SFN,153,491,54,121,20,10,10,69,5,129,71,0.246,0.391,0.389,0.780
bernaro01,2010,WAS,134,414,52,102,18,3,11,47,16,93,40,0.246,0.343,0.384,0.727
leeca01,2010,HOU,157,605,67,149,29,1,24,89,3,59,41,0.246,0.314,0.417,0.731
chiselo01,2015,CLE,106,333,38,82,19,1,7,44,4,69,27,0.246,0.327,0.372,0.700
cabreev01,2012,SDN,115,398,49,98,19,3,2,24,44,110,48,0.246,0.367,0.324,0.691
hudsoor01,2011,SDN,119,398,54,98,15,3,7,43,19,84,57,0.246,0.389,0.352,0.741
crispco01,2014,OAK,126,463,68,114,21,3,9,47,19,66,68,0.246,0.393,0.363,0.756
norride01,2013,OAK,98,264,41,65,16,0,9,30,5,71,42,0.246,0.405,0.409,0.814
abreubo01,2012,LAN,92,195,28,48,8,1,3,19,6,51,38,0.246,0.441,0.344,0.785
rodrise01,2013,TBA,96,195,21,48,10,1,5,23,1,59,22,0.246,0.359,0.385,0.744
uptonbj01,2012,TBA,146,573,79,141,29,3,28,78,31,169,46,0.246,0.326,0.454,0.780
cabreas01,2014,CLE,97,378,54,93,22,2,9,40,7,79,35,0.246,0.339,0.386,0.725
cozarza01,2012,CIN,138,561,72,138,33,4,15,35,4,113,34,0.246,0.307,0.399,0.706
jonesga02,2014,MIA,146,496,59,122,33,2,15,53,0,116,51,0.246,0.349,0.411,0.760
venabwi01,2011,SDN,121,370,49,91,14,7,9,44,26,92,40,0.246,0.354,0.395,0.749
willijo03,2011,OAK,136,488,69,120,26,0,29,98,4,150,70,0.246,0.389,0.477,0.867
swishni01,2013,CLE,145,549,74,135,27,2,22,63,1,138,84,0.246,0.399,0.423,0.821
harriwi01,2011,NYN,126,240,36,59,11,0,2,23,5,62,43,0.246,0.425,0.317,0.742
smithse01,2010,COL,133,358,55,88,19,5,17,52,2,67,38,0.246,0.352,0.469,0.821
huffau01,2011,SFN,150,521,45,128,27,1,12,59,5,90,55,0.246,0.351,0.370,0.722
bournmi01,2015,CLE,95,289,29,71,12,1,0,19,13,76,29,0.246,0.346,0.294,0.640
segurje01,2014,MIL,146,513,61,126,14,6,5,31,20,70,37,0.246,0.318,0.326,0.643
gattiev01,2015,HOU,153,566,66,139,20,11,27,88,0,119,36,0.246,0.309,0.463,0.772
rasmuco01,2011,SLN,94,338,61,83,14,6,11,40,5,77,47,0.246,0.385,0.420,0.805
jennide01,2012,TBA,132,505,85,124,19,7,13,47,31,120,52,0.246,0.349,0.388,0.737
rodrise01,2015,PIT,139,224,25,55,12,1,4,17,2,63,11,0.246,0.295,0.362,0.656
leede02,2011,BAL,85,334,39,82,15,1,12,41,2,83,30,0.246,0.335,0.404,0.740
peraljh01,2010,CLE,91,334,37,82,23,2,7,43,1,69,34,0.246,0.347,0.389,0.737
bayja01,2011,NYN,123,444,59,109,19,1,12,57,11,109,61,0.245,0.383,0.374,0.757
bartlja01,2011,SDN,139,554,61,136,22,3,2,40,23,98,53,0.245,0.341,0.307,0.648
martivi01,2015,DET,120,440,39,108,20,0,11,64,0,52,46,0.245,0.350,0.366,0.716
kellydo01,2014,DET,95,163,24,40,5,1,0,7,6,29,22,0.245,0.380,0.288,0.669
kellydo01,2011,DET,113,257,35,63,8,3,7,28,2,32,17,0.245,0.311,0.381,0.693
gillaco01,2013,CHA,134,408,46,100,14,3,13,40,0,79,42,0.245,0.348,0.390,0.738
ackledu01,2014,SEA,143,502,64,123,27,4,14,65,8,90,36,0.245,0.317,0.398,0.715
berkmla01,2010,HOU,85,298,39,73,16,1,13,49,3,70,64,0.245,0.460,0.436,0.896
venabwi01,2010,SDN,131,392,60,96,11,7,13,51,29,128,56,0.245,0.388,0.408,0.796
rolensc01,2012,CIN,92,294,26,72,17,2,8,39,2,62,33,0.245,0.357,0.398,0.755
maybejo02,2012,PHI,149,441,53,108,24,0,14,46,1,111,38,0.245,0.331,0.395,0.726
ibanera01,2011,PHI,144,535,65,131,31,1,20,84,2,106,38,0.245,0.316,0.419,0.735
castrst01,2013,CHN,161,666,59,163,34,2,10,44,9,129,37,0.245,0.300,0.347,0.647
gutiefr01,2010,SEA,152,568,61,139,25,3,12,64,25,137,56,0.245,0.343,0.363,0.706
ascheco01,2015,PHI,129,425,41,104,22,3,12,39,1,111,33,0.245,0.322,0.395,0.718
sandopa01,2015,BOS,126,470,43,115,25,1,10,47,0,73,33,0.245,0.315,0.366,0.681
morelbr01,2011,CHA,126,413,44,101,18,1,10,41,5,57,25,0.245,0.305,0.366,0.671
simmoan01,2014,ATL,146,540,44,132,18,4,7,46,4,60,36,0.244,0.311,0.331,0.643
barmecl01,2011,HOU,123,446,47,109,27,0,12,39,3,88,47,0.244,0.350,0.386,0.735
plouftr01,2015,MIN,152,573,74,140,35,4,22,86,2,124,54,0.244,0.339,0.435,0.773
giambja01,2010,COL,87,176,17,43,9,0,6,35,2,47,46,0.244,0.506,0.398,0.903
longoev01,2011,TBA,133,483,78,118,26,1,31,99,3,93,92,0.244,0.435,0.495,0.930
blancgr01,2012,SFN,141,393,56,96,14,5,5,34,26,104,55,0.244,0.384,0.344,0.728
jennide01,2014,TBA,123,479,64,117,30,2,10,36,15,108,53,0.244,0.355,0.378,0.733
soriaal01,2011,CHN,137,475,50,116,27,1,26,88,2,113,35,0.244,0.318,0.469,0.787
hairsje02,2010,SDN,119,430,53,105,13,2,10,50,9,54,38,0.244,0.333,0.353,0.686
pujolal01,2015,LAA,157,602,85,147,22,0,40,95,5,72,66,0.244,0.354,0.480,0.834
dudalu01,2015,NYN,135,471,67,115,33,0,27,73,0,138,87,0.244,0.429,0.486,0.915
lowrije01,2012,HOU,97,340,43,83,18,0,16,42,2,65,45,0.244,0.376,0.438,0.815
konerpa01,2013,CHA,126,467,41,114,16,0,12,54,0,74,51,0.244,0.353,0.355,0.709
preslal01,2014,HOU,89,254,22,62,6,1,6,19,5,44,14,0.244,0.299,0.346,0.646
paulxa01,2013,CIN,97,209,24,51,12,0,7,32,0,53,33,0.244,0.402,0.402,0.804
francbe01,2011,PHI,100,250,24,61,10,1,6,34,4,42,39,0.244,0.400,0.364,0.764
encared01,2010,TOR,96,332,47,81,16,0,21,51,1,60,32,0.244,0.340,0.482,0.822
tuiasma01,2013,DET,81,164,26,40,7,0,7,30,0,57,27,0.244,0.409,0.415,0.823
hannaja01,2012,CLE,105,287,23,70,16,0,4,29,0,63,29,0.244,0.345,0.341,0.686
cabreor01,2011,CLE,91,324,35,79,13,0,4,38,6,40,16,0.244,0.293,0.321,0.614
alvarpe01,2012,PIT,149,525,64,128,25,1,30,85,1,180,64,0.244,0.366,0.467,0.832
dejesiv02,2015,CIN,76,201,15,49,10,2,4,28,0,55,20,0.244,0.343,0.373,0.716
doziebr01,2013,MIN,147,558,72,136,33,4,18,66,14,120,57,0.244,0.346,0.414,0.760
kellydo01,2010,DET,119,238,30,58,4,0,9,27,3,42,10,0.244,0.286,0.374,0.660
ludwiry01,2014,CIN,112,357,28,87,20,0,9,45,0,94,36,0.244,0.345,0.375,0.720
mercejo03,2015,PIT,116,394,34,96,21,0,3,34,3,73,36,0.244,0.335,0.320,0.655
riverju01,2012,LAN,109,312,30,76,14,0,9,47,1,35,22,0.244,0.314,0.375,0.689
daviskh01,2014,MIL,144,501,70,122,37,2,22,69,4,122,42,0.244,0.327,0.457,0.784
hillaa01,2014,ARI,133,501,52,122,26,3,10,60,4,92,33,0.244,0.309,0.367,0.677
jonesga02,2011,PIT,148,423,51,103,30,1,16,58,6,104,52,0.243,0.366,0.433,0.799
rolliji01,2014,PHI,138,538,78,131,22,4,17,55,28,100,67,0.243,0.368,0.394,0.762
navada01,2012,BOS,88,267,38,65,21,0,6,33,3,63,47,0.243,0.419,0.390,0.809
overbly01,2010,TOR,154,534,75,130,37,2,20,67,1,131,77,0.243,0.388,0.433,0.820
stubbdr01,2011,CIN,158,604,92,147,22,3,15,44,40,205,71,0.243,0.361,0.364,0.725
montemi01,2014,ARI,136,489,40,119,23,0,13,72,0,97,76,0.243,0.399,0.370,0.769
tuckepr01,2015,HOU,98,300,35,73,19,0,13,33,0,68,23,0.243,0.320,0.437,0.757
tabatjo01,2012,PIT,103,333,43,81,20,3,3,16,8,58,35,0.243,0.348,0.348,0.697
leeca01,2012,MIA,81,292,29,71,12,0,4,48,3,32,42,0.243,0.387,0.325,0.712
deazaal01,2014,CHA,122,395,45,96,19,5,5,31,15,100,41,0.243,0.347,0.354,0.701
gattiev01,2013,ATL,105,354,44,86,21,0,21,65,0,81,29,0.243,0.325,0.480,0.805
uptonbj01,2011,TBA,153,560,82,136,27,4,23,81,36,161,79,0.243,0.384,0.429,0.813
rolliji01,2010,PHI,88,350,48,85,16,3,8,41,17,32,43,0.243,0.366,0.374,0.740
blankky01,2013,SDN,88,280,31,68,14,0,8,35,1,85,27,0.243,0.339,0.379,0.718
quentca01,2010,CHA,131,453,73,110,25,2,26,87,2,83,73,0.243,0.404,0.479,0.883
bernaro01,2011,WAS,91,309,40,75,12,2,7,27,17,63,27,0.243,0.330,0.362,0.693
maybica01,2012,SDN,147,507,67,123,20,5,8,45,26,110,49,0.243,0.339,0.349,0.688
ramirha01,2011,FLO,92,338,55,82,16,0,10,45,20,66,49,0.243,0.388,0.379,0.766
pastoty01,2012,ATL,76,169,21,41,6,1,2,13,2,32,12,0.243,0.314,0.325,0.639
alvarpe01,2015,PIT,150,437,60,106,18,0,27,77,2,131,59,0.243,0.378,0.469,0.847
avilaal01,2012,DET,116,367,42,89,21,2,9,48,2,104,65,0.243,0.420,0.384,0.804
doziebr01,2014,MIN,156,598,112,145,33,1,23,71,21,129,99,0.242,0.408,0.416,0.824
johnsel02,2012,TBA,123,297,32,72,10,2,6,33,18,84,27,0.242,0.333,0.350,0.684
suzukku01,2010,OAK,131,495,55,120,18,2,13,71,3,49,48,0.242,0.339,0.366,0.705
